date,stock_symbol,rsi,macd,macd_signal,macd_hist,sma_20,sma_50,sma_200,ema_20,ema_50,bb_high,bb_low,bb_mid,atr,momentum,daily_return,rolling_vol,volume_change,rolling_mean,rolling_std,close,target
2025-05-30,AKUMS.NS,64.75042249668674,19.03709755239504,17.62928927313471,1.4078082792603297,545.0750030517578,510.47700134277346,657.5605014038086,550.3984490870353,531.8321404355612,600.0346981814337,490.1153079220819,545.0750030517578,21.680340873384473,0.300048828125,0.0005253875695181431,0.02044928490755289,0.9849825316489327,545.0750030517578,28.193728720123655,571.4000244140625,0
2025-06-02,AKUMS.NS,62.993276837387356,18.129342197770143,17.729299858061797,0.4000423397083459,547.515005493164,511.6940020751953,656.4225015258789,552.1366943562759,533.2759790229534,602.1103309836031,492.9196800027249,547.515005493164,21.12817454007353,-2.75,-0.004812740431399121,0.020570421710259433,-0.5266299710561978,547.515005493164,28.00681103911668,568.6500244140625,0
2025-06-03,AKUMS.NS,59.15827902359339,16.72492306186257,17.528424498821952,-0.8035014369593831,550.0100036621094,512.5800018310547,655.2665014648437,553.128436588342,534.4239793668755,602.5252039319047,497.49480339231417,550.0100036621094,20.922590644353992,-6.10003662109375,-0.01072722475898813,0.02043366874804586,-0.00905498731170784,550.0100036621094,26.939729316113183,562.5499877929688,0
2025-06-04,AKUMS.NS,54.206163600455966,14.755934587155934,16.97392651648875,-2.2179919293328147,552.1025024414063,513.4510015869141,654.0377514648437,553.216203369735,535.1936267561341,601.6774684867821,502.52753639603037,552.1025024414063,20.56740647025951,-8.5,-0.015109768348494201,0.020886356277480582,-0.13647387793534393,552.1025024414063,25.431420983956116,554.0499877929688,1
2025-06-05,AKUMS.NS,57.26547469611343,13.583582539027816,16.295857720996565,-2.7122751819687494,554.3925018310547,514.5530010986328,652.8260012817383,553.9384685529001,536.1977977771865,601.0455937155915,507.73940994651787,554.3925018310547,20.059021165743207,6.75,0.012183016241708255,0.020962727135117574,0.028102696272799266,554.3925018310547,23.932531165687177,560.7999877929688,1
2025-06-06,AKUMS.NS,58.738768179864415,12.777513826775134,15.59218894215228,-2.8146751153771454,557.3775024414062,515.8270013427734,651.2295013427735,554.9109976825346,537.2939635276523,598.1336242298479,516.6213806529646,557.3775024414062,19.369092826337443,3.35003662109375,0.005973674561366993,0.02012285505583913,-0.36217840556653647,557.3775024414062,20.907449334943603,564.1500244140625,1
2025-06-09,AKUMS.NS,60.553043840682584,12.331417027438306,14.940034559209487,-2.6086175317711806,560.4425018310546,517.3720013427734,649.3947512817383,556.1861395978141,538.5098860478608,594.2029248883025,526.6820787738068,560.4425018310546,18.674869294378073,4.14996337890625,0.007356134360211097,0.020124979499900615,0.09940540676727716,560.4425018310546,17.3187316069864,568.2999877929688,0
2025-06-10,AKUMS.NS,57.84682863968172,11.51431843959324,14.254891335286239,-2.740572895692999,562.9950012207031,519.2370013427734,647.3672512817383,556.9493655605967,539.5173419756715,588.8641574741549,537.1258449672513,562.9950012207031,18.86237775856312,-4.0999755859375,-0.007214456579279549,0.020274607144875986,1.0517227550330572,562.9950012207031,13.270597151374915,564.2000122070312,1
2025-06-11,AKUMS.NS,63.6684640984954,11.831810146697421,13.770275097568476,-1.9384649508710545,565.8975006103516,521.6430010986328,644.9232510375977,558.9398998487244,541.0205825094074,583.4042835847245,548.3907176359787,565.8975006103516,18.93649101715906,13.64996337890625,0.024193482955646273,0.0206603484475436,0.16047135038534566,565.8975006103516,8.980790173179775,577.8499755859375,0
2025-06-12,AKUMS.NS,58.27157342045545,11.267659089338167,13.269751895922415,-2.0020928065842476,566.4649993896485,523.8250006103516,642.1702511596679,559.9313356332209,542.1315391006439,583.643737532105,549.286261247192,566.4649993896485,19.02316761442672,-8.5,-0.014709700370552081,0.013587562453345919,-0.18323916956216257,566.4649993896485,8.81250672514994,569.3499755859375,1
2025-06-13,AKUMS.NS,59.553004019340655,10.932582635394283,12.802318043816788,-1.869735408422505,567.7599975585938,525.8070001220703,639.7120013427734,561.1093025055778,543.3146155199507,582.4122921541854,553.1077029630022,567.7599975585938,19.342941356253384,2.95001220703125,0.0051813688127329005,0.012590567777297086,-0.3439470179945556,567.7599975585938,7.516468531725633,572.2999877929688,1
2025-06-16,AKUMS.NS,60.61273453599853,10.736925450829176,12.389239525219267,-1.652314074390091,568.8774993896484,527.8450006103516,637.5317514038086,562.4036558104781,544.5454153900324,581.9860271777304,555.7689716015664,568.8774993896484,19.71130268794957,2.4000244140625,0.0041936475017552155,0.012440890255859812,0.430683287828711,568.8774993896484,6.7245328691393995,574.7000122070312,0
2025-06-17,AKUMS.NS,52.550343514004695,9.420249992818071,11.79544161873903,-2.3751916259209587,568.7375,529.6000012207031,635.5387515258789,562.3318813917718,545.216184371367,582.0897227291416,555.3852772708583,568.7375,19.4819239245246,-13.04998779296875,-0.02270747784196603,0.012691924503678823,-0.10065411995128626,568.7375,6.849545736159323,561.6500244140625,0
2025-06-18,AKUMS.NS,48.430373294798024,7.663079762264488,10.968969247444122,-3.305889485179634,568.0300018310547,531.1540014648438,633.605001525879,561.5288473938947,545.5567271181394,582.8696527338913,553.1903509282182,568.0300018310547,18.922502530920163,-7.75,-0.013798628439632199,0.012943253485415118,-0.4861584208175117,568.0300018310547,7.612580289405573,553.9000244140625,0
2025-06-19,AKUMS.NS,42.48304993877004,5.1739767484698405,9.809970747649267,-4.635993999179426,566.8875,532.9980010986328,631.8420013427734,559.5784798128541,545.3799922426426,585.7863593832616,547.9886406167385,566.8875,18.778039808287474,-12.85003662109375,-0.023199198510032604,0.013798705899863473,1.371323779121103,566.8875,9.694910303163834,541.0499877929688,1
