date,stock_symbol,rsi,macd,macd_signal,macd_hist,sma_20,sma_50,sma_200,ema_20,ema_50,bb_high,bb_low,bb_mid,atr,momentum,daily_return,rolling_vol,volume_change,rolling_mean,rolling_std,close,target
2018-01-24,APCL.NS,42.41594652624817,0.4322301338954162,1.844107704045882,-1.4118775701504658,213.59849472045897,207.86672912597658,206.95275802612304,212.08471510417672,211.07515648962098,227.95180402736486,199.2451854135531,213.59849472045897,9.100897304569198,-4.360565185546875,-0.02078618193942683,0.024208989334110847,-0.43434129837174873,213.59849472045897,7.363092314833896,205.42135620117188,1
2018-01-25,APCL.NS,45.60634820980989,0.055589941292623735,1.4864041514952304,-1.4308142102026067,213.7366516113281,207.95480377197265,206.87676795959473,211.68037043419187,210.94825215941373,227.809623854136,199.66367936852023,213.7366516113281,8.885656344400028,2.417739868164091,0.011769661698642242,0.024329089918457062,-0.04859813084112152,213.7366516113281,7.219282435308071,207.83909606933597,0
2018-01-29,APCL.NS,38.82263459199702,-0.8049586715893042,1.0281315868783236,-1.8330902584676279,213.3934196472168,207.80024139404296,206.7569857788086,210.64020093553,210.54865759230896,228.352983251397,198.4338560430366,213.3934196472168,9.099024640701003,-7.080505371093778,-0.034067244830258914,0.02537322761365452,1.8915520628683695,213.3934196472168,7.67409420726492,200.7585906982422,0
2018-01-30,APCL.NS,36.17273229044804,-1.7283117411359399,0.4768429212754709,-2.205154662411411,212.98326721191407,207.5679653930664,206.6384378814697,209.3907078056023,210.03775035619054,229.16165090804992,196.80488351577822,212.98326721191407,9.127540654825083,-3.2380676269531534,-0.01612916097732653,0.025533204703469273,-0.5522489468677809,212.98326721191407,8.2993357219814,197.52052307128903,0
2018-01-31,APCL.NS,33.91259753323169,-2.6662372399691776,-0.15177311097345875,-2.514464128995719,212.56663818359374,207.28733489990233,206.53661849975586,207.98061197060073,209.43174844175508,230.130305584359,195.00297078282847,212.56663818359374,9.073840934737214,-2.935821533203068,-0.014863374638510174,0.02556466058903707,0.8273141122913505,212.56663818359374,9.009971268204442,194.58470153808597,1
2018-02-01,APCL.NS,36.06367177251902,-3.253596390266665,-0.7721377668321001,-2.4814586234345652,212.08740692138673,207.11204864501954,206.44084785461425,206.8446120024185,208.9070764363799,230.8624715995288,193.31234224324467,212.08740692138673,9.591404270001878,1.467910766601534,0.007543813850721559,0.025414479391129126,0.5168576648397276,212.08740692138673,9.63140495938619,196.0526123046875,0
2018-02-02,APCL.NS,26.95028461440681,-4.806354534990561,-1.5789811204637925,-3.2273734145267685,210.45543365478517,206.682900390625,206.29384811401368,204.46813336444635,207.84764545078502,233.32490989176495,187.5859574178054,210.45543365478517,11.176016489476057,-14.161026000976591,-0.07223074375040095,0.027597463310277598,1.455053104127888,210.45543365478517,11.73179377133356,181.8915863037109,0
2018-02-05,APCL.NS,24.67756478586911,-6.350421195477679,-2.53326913546657,-3.817152060011109,207.79808044433594,206.1639501953125,206.1278347015381,201.86157675263524,206.64182754841815,233.07568353810012,182.52047735057175,207.79808044433594,11.975164082166415,-4.792297363281222,-0.02634699856473488,0.020180164376348404,-0.5342520738560342,207.79808044433594,12.967136783401388,177.0992889404297,1
2018-02-06,APCL.NS,25.94985873067793,-7.415465464576272,-3.5097084012885107,-3.905757063287761,205.4321517944336,205.59491821289063,205.94419708251954,199.58961093514097,205.51885139628197,232.49958583379072,178.36471775507647,205.4321517944336,11.967853212569162,0.906646728515625,0.005119426136265259,0.02045788165669228,-0.18318490855118263,205.4321517944336,13.885300685436611,178.0059356689453,1
2018-02-07,APCL.NS,29.082789146314013,-7.989748295258892,-4.405716380082588,-3.584031915176304,203.41161422729493,205.03365753173827,205.76490005493164,197.74372362602784,204.52626091758282,231.65066572692942,175.17256272766045,203.41161422729493,11.94564545844175,2.2018585205078125,0.012369579206632952,0.021000240924583108,-0.5473622508792497,203.41161422729493,14.486327761021395,180.20779418945312,1
