date,stock_symbol,rsi,macd,macd_signal,macd_hist,sma_20,sma_50,sma_200,ema_20,ema_50,bb_high,bb_low,bb_mid,atr,momentum,daily_return,rolling_vol,volume_change,rolling_mean,rolling_std,close,target
2019-05-06,ACCURACY.NS,49.61587347798437,0.20952755878729157,0.3469664633078271,-0.13743890452053553,8.059100699424743,6.878169174194336,7.250976572036743,7.729533196411657,7.2069845225196705,8.84311936948793,7.275082029361557,8.059100699424743,0.2013987666263747,0.0,0.0,0.032357204696271534,-1.0,8.059100699424743,0.4021930915577109,7.575186252593994,0
2019-05-09,ACCURACY.NS,45.623671428774564,0.09770397015322985,0.24068022644597886,-0.14297625629274902,7.888409852981567,6.970367164611816,7.234203565120697,7.660570458795185,7.236363039871153,8.616812685533382,7.160007020429752,7.888409852981567,0.1718287294569573,0.0,0.0,0.03081350612730213,-1.0,7.888409852981567,0.37366276889783456,7.415708541870117,1
2019-05-13,ACCURACY.NS,42.013959615917024,0.045896869859503475,0.17764440952186403,-0.13174753966236055,7.778519797325134,7.0322644138336186,7.221588735580444,7.618546833881682,7.251709381010069,8.421189987169663,7.135849607480606,7.778519797325134,0.1988088399897832,-0.46846532821655273,-0.06103894498204976,0.034482159892366186,0.0,7.778519797325134,0.3296828511554713,7.206394195556641,0
2019-05-14,ACCURACY.NS,41.4328469988761,0.008289326103540162,0.14377339283819926,-0.1354840667346591,7.728683066368103,7.057382135391236,7.213147139549255,7.57644634849921,7.248759669494604,8.39533070742628,7.062035425309927,7.728683066368103,0.18674409843272138,-0.02990245819091797,-0.004149434152430298,0.033857955501942434,1.0,7.728683066368103,0.3419830240971617,7.176491737365723,1
2019-05-15,ACCURACY.NS,44.20320930619587,-0.013318518743770547,0.11235501052180531,-0.12567352926557585,7.714728784561157,7.087483549118042,7.202615461349487,7.547848216472546,7.2498344260720415,8.406522713773953,7.022934855348362,7.714728784561157,0.1805248217484924,0.09967422485351562,0.013888990401053958,0.029840047905762442,2.0,7.714728784561157,0.35488279773812886,7.276165962219238,1
2019-05-16,ACCURACY.NS,57.26491389323901,0.017611015029425303,0.09340621142332932,-0.07579519639390402,7.742139053344727,7.130542507171631,7.193619530200959,7.5789300072662,7.274319625826311,8.413286170390633,7.070991936298821,7.742139053344727,0.21034741002264795,0.5980410575866699,0.08219178351510092,0.03437219885529444,0.0,7.742139053344727,0.34429120657673035,7.874207019805908,0
2019-05-17,ACCURACY.NS,49.11366246749575,0.010235707921305348,0.07677211072292453,-0.06653640280161918,7.722453498840332,7.162637367248535,7.180239157676697,7.569555333213992,7.282404971076966,8.400016340036364,7.0448906576443004,7.722453498840332,0.238039857822986,-0.3937110900878906,-0.05000009386311455,0.03212641054893139,-0.6666666666666667,7.722453498840332,0.3475824036222197,7.480495929718018,0
2019-05-20,ACCURACY.NS,49.11366246749575,0.004340687162279089,0.06228582601079544,-0.057945138848516355,7.695790839195252,7.196626024246216,7.166119229793549,7.5610734852619945,7.29017324396485,8.36734566127366,7.024236017116843,7.695790839195252,0.22103701083562988,0.0,0.0,0.03179445464985056,-1.0,7.695790839195252,0.3445003548454221,7.480495929718018,0
2019-05-23,ACCURACY.NS,45.718459851153746,-0.030046677090065366,0.023103046961305496,-0.05314972405137086,7.583409070968628,7.29041880607605,7.129411792755127,7.510340174001637,7.2990515955007815,8.180088184727012,6.986729957210244,7.583409070968628,0.19052710526441113,0.0,0.0,0.03158841405399416,-1.0,7.583409070968628,0.30608992692872866,7.316035270690918,0
2019-05-28,ACCURACY.NS,42.59776082321565,-0.07192196479254598,-0.016968677998612795,-0.05495328679393319,7.440876054763794,7.37723443031311,7.092705278396607,7.434629828062897,7.290242352112384,7.823711659351241,7.058040450176347,7.440876054763794,0.16180210398363587,0.0,0.0,0.031715546581227834,-1.0,7.440876054763794,0.19639052135707602,7.176491737365723,0
2019-05-30,ACCURACY.NS,38.26978635171855,-0.11687633782191043,-0.04987564203486166,-0.06700069578704876,7.373098087310791,7.419695348739624,7.069243359565735,7.351639418438302,7.266167215080086,7.815680796784847,6.930515377836735,7.373098087310791,0.15273500318313085,0.0,0.0,0.029223595695349786,-1.0,7.373098087310791,0.22704013946378718,6.977145195007324,0
