date,stock_symbol,rsi,macd,macd_signal,macd_hist,sma_20,sma_50,sma_200,ema_20,ema_50,bb_high,bb_low,bb_mid,atr,momentum,daily_return,rolling_vol,volume_change,rolling_mean,rolling_std,close,target
2018-06-20,ABCAPITAL.NS,38.41897701611938,-2.822522038398347,-3.0313355489766547,0.20881351057830777,141.79999847412108,149.452998046875,171.9862491607666,141.94243663881093,147.46006152070774,148.17047714807788,135.4295198001643,141.79999847412108,3.29207472605712,0.399993896484375,0.002880762541603188,0.012459615553063243,7.280335401190893,141.79999847412108,3.267986605949911,139.25,0
2018-06-21,ABCAPITAL.NS,33.92020566014271,-2.8875037197371967,-3.002569183128763,0.11506546339156642,141.54999847412108,148.962998046875,171.48324913024902,141.4622039966846,147.04594122171858,148.26810889972532,134.83188804851684,141.54999847412108,3.410497741927482,-2.350006103515625,-0.01687616591393626,0.012847132684507677,-0.7703568655135161,141.54999847412108,3.4463179317937667,136.89999389648438,1
2018-06-22,ABCAPITAL.NS,34.09703944941188,-2.9015204207059355,-2.982359430644198,0.08083900993826232,141.2499984741211,148.49699798583984,171.0397491455078,141.03246999207104,146.650021838445,148.22230163396165,134.27769531428055,141.2499984741211,3.3311766926296484,0.0500030517578125,0.00036525240312013096,0.012679708967544065,-0.5476588282655519,141.2499984741211,3.5767160530856543,136.9499969482422,0
2018-06-25,ABCAPITAL.NS,31.635586930346008,-2.987127984056116,-2.9833131413265814,-0.0038148427295343623,140.72249908447264,148.02999816894533,170.64574920654297,140.5150924788753,146.21668788805565,147.7283880828903,133.716610086055,140.72249908447264,3.264664725675633,-1.3499908447265625,-0.00985754563570207,0.011391658839481738,0.28655254215812165,140.72249908447264,3.5939452247440182,135.60000610351562,0
2018-06-26,ABCAPITAL.NS,25.652629754726902,-3.3432352587976766,-3.0552975648208007,-0.28793769397687585,139.84499893188476,147.46799835205078,170.28499923706056,139.66127443819744,145.64152377682828,146.83018801380624,132.85980984996328,139.84499893188476,3.3850466886296053,-4.0500030517578125,-0.029867277798395375,0.011371407989737315,0.6963087851601033,139.84499893188476,3.583326391636502,131.5500030517578,0
2018-06-27,ABCAPITAL.NS,20.706462014624123,-3.963054516685844,-3.2368489551938096,-0.7262055614920344,138.80999908447265,146.83899841308593,169.88424926757813,138.43639144901272,144.90264061113925,146.9845047579407,130.6354934110046,138.80999908447265,3.639686537844399,-4.750000000000014,-0.036107942909975765,0.013178208597242865,0.6054221905609316,138.80999908447265,4.19343292998775,126.8000030517578,1
2018-06-28,ABCAPITAL.NS,24.186331371073607,-4.3197445623449084,-3.4534280766240295,-0.8663164857208789,137.8674991607666,146.2549983215332,169.51724925994873,137.42816354664208,144.23390954694244,146.51869722800237,129.21630109353086,137.8674991607666,3.6118517851412286,1.0499954223632955,0.008280720797259722,0.013637345373279916,-0.5451267423557924,137.8674991607666,4.437970968292401,127.8499984741211,1
2018-06-29,ABCAPITAL.NS,38.89989948853291,-4.123194212007235,-3.587381303700671,-0.5358129083065637,137.3074993133545,145.7779981994629,169.21399921417236,137.02548101346113,143.80120709209146,145.63884053602004,128.97615809068895,137.3074993133545,3.7895765486397903,5.349998474121094,0.041845901744019365,0.017246711269067655,0.5032032170357008,137.3074993133545,4.273887869144757,133.1999969482422,0
2018-07-02,ABCAPITAL.NS,33.81410191000698,-4.229335580843269,-3.715772159129191,-0.5135634217140783,136.69249992370607,145.2419984436035,168.92549922943115,136.29448340299012,143.2344933278336,145.45556088249435,127.92943896491776,136.69249992370607,3.868892073485832,-3.8499908447265625,-0.028903835832838398,0.017833676873126852,-0.5116085490635924,136.69249992370607,4.495355420859684,129.35000610351562,1
2018-07-03,ABCAPITAL.NS,34.768319698163566,-4.232388871455726,-3.8190955015944983,-0.41329336986122733,136.27000007629394,144.66399856567384,168.59224925994874,135.671199269372,142.70568966791856,145.5037622816749,127.03623787091296,136.27000007629394,3.771114068236844,0.399993896484375,0.0030923376699671934,0.01726254965018218,-0.38007190417131864,136.27000007629394,4.736820065511477,129.75,0
2018-07-04,ABCAPITAL.NS,33.84861086497253,-4.242388911294427,-3.903754183534484,-0.33863472775994286,135.73750038146972,144.1269987487793,168.2064992904663,135.04060915340875,142.17017254571618,145.33962704508536,126.13537371785405,135.73750038146972,3.644605920505641,-0.6999969482421875,-0.005394966845797211,0.01695545665499961,0.16025770780360515,135.73750038146972,4.925787045424658,129.0500030517578,0
2018-07-05,ABCAPITAL.NS,31.658360775487154,-4.3374902887425435,-3.9905014045760963,-0.34698888416644724,135.03000030517578,143.60099884033204,167.8269992828369,134.30817004109565,141.5889892487909,144.91065657440907,125.14934403594246,135.03000030517578,3.555705061646979,-1.7000045776367188,-0.013173223846844051,0.01660171519947229,0.11890932076910121,135.03000030517578,5.06866971831392,127.3499984741211,0
