date,stock_symbol,rsi,macd,macd_signal,macd_hist,sma_20,sma_50,sma_200,ema_20,ema_50,bb_high,bb_low,bb_mid,atr,momentum,daily_return,rolling_vol,volume_change,rolling_mean,rolling_std,close,target
2025-10-09,ANUHPHR.NS,38.464304181548535,-1.8620855987839917,-1.6905853005812337,-0.17150029820275803,84.94900016784668,87.47335662841797,92.29714572906494,84.26782316627823,87.72348460745374,89.95543867942337,79.94256165626999,84.94900016784668,2.9723127251172854,1.3600006103515625,0.01679220454653141,0.012916402616451432,1.4118610656079076,84.94900016784668,2.568248766961552,82.3499984741211,0
2025-10-10,ANUHPHR.NS,38.0885522441121,-1.7990216410166084,-1.7122725686683087,-0.08674907234829976,84.7270004272461,87.17038208007813,92.16062637329101,84.07374508919779,87.50805397017844,89.80179233810169,79.6522085163905,84.7270004272461,2.842862077759577,-0.1199951171875,-0.0014571356334051044,0.01183902826647352,-0.5188907307639177,84.7270004272461,2.6033133209373465,82.2300033569336,0
2025-10-13,ANUHPHR.NS,32.237931954123184,-1.8942390669567146,-1.74866586832599,-0.1455731986307247,84.32750053405762,86.81912612915039,92.02970664978028,83.70100781042747,87.21989513456789,89.51818612135345,79.13681494676179,84.32750053405762,2.7990864548434358,-2.0699996948242188,-0.02517328967918231,0.01192012775480452,0.8820615892613595,84.32750053405762,2.6627655225229656,80.16000366210938,0
2025-10-14,ANUHPHR.NS,30.007759195230747,-2.0214409028844216,-1.8032208752376764,-0.2182200276467452,83.87500076293945,86.49606246948242,91.89089294433593,83.27519786247568,86.90656604524891,89.18505158314318,78.56494994273572,83.87500076293945,2.805580235900936,-0.9300003051757812,-0.011601799684240577,0.011923888894114727,-0.3113391052290324,83.87500076293945,2.7239985950005234,79.2300033569336,0
2025-10-15,ANUHPHR.NS,28.986073301699534,-2.133164007237582,-1.8692095016376578,-0.26395450559992417,83.43200073242187,86.18641510009766,91.75562992095948,82.84803624848061,86.58826937349512,88.88479470822818,77.97920675661555,83.43200073242187,2.7580387468829004,-0.44000244140625,-0.005553482554128242,0.011916486302772226,-0.1216031605375868,83.43200073242187,2.7972242887788106,78.79000091552734,1
2025-10-16,ANUHPHR.NS,33.99162518538495,-2.1237945165029686,-1.92012650461072,-0.20366801189224848,83.0515007019043,85.9390072631836,91.61946109771729,82.54822298179123,86.31814104309305,88.43031466243136,77.67268674137725,83.0515007019043,2.6503216935341216,0.9099960327148438,0.011549638559980036,0.012495004837694708,-0.15275004728778296,83.0515007019043,2.7592733416970825,79.69999694824219,0
2025-10-17,ANUHPHR.NS,33.02736615146232,-2.12017106709375,-1.9601354171073262,-0.16003564998642394,82.60800056457519,85.69639587402344,91.4762830734253,82.24363017153694,86.04488055019219,87.66195093637437,77.55405019277602,82.60800056457519,2.582441354584698,-0.34999847412109375,-0.004391449027888794,0.011994471447909397,-0.32453550963708977,82.60800056457519,2.5926218369893377,79.3499984741211,1
2025-10-20,ANUHPHR.NS,38.60096357327005,-2.010207652590381,-1.9701498642039372,-0.040057788386443915,82.22100067138672,85.48716735839844,91.32282234191895,82.06709390659518,85.82312050468067,86.67394969954488,77.76805164322856,82.22100067138672,2.6465529261810476,1.0400009155273438,0.013106502023015443,0.012652427561353437,0.5501285347043703,82.22100067138672,2.2843146529144502,80.38999938964844,1
2025-10-21,ANUHPHR.NS,42.23491764098344,-1.8429117449182257,-1.9447022403467948,0.1017904954285691,81.98450088500977,85.33127014160156,91.16067462921143,81.97689474849868,85.63868451416701,86.13342131413154,77.83558045588799,81.98450088500977,2.561799080344734,0.7300033569335938,0.009080773261301855,0.0119403619013628,-0.729637526652452,81.98450088500977,2.128351272401396,81.12000274658203,1
2025-10-23,ANUHPHR.NS,52.78780788070746,-1.486621279875095,-1.8530860482524552,0.3664647683773601,81.84200096130371,85.21733245849609,91.01801151275635,82.13909527770603,85.56187336871638,85.5264207595246,78.15758116308282,81.84200096130371,2.780956092707108,2.55999755859375,0.031558154239604175,0.014038787980782818,11.789957939011567,81.84200096130371,1.8900674764842933,83.68000030517578,1
