date,Close,High,Low,Open,Volume
,APCOTEXIND.NS,APCOTEXIND.NS,APCOTEXIND.NS,APCOTEXIND.NS,APCOTEXIND.NS
2016-03-15,69.76361083984375,70.76990337775433,69.65951617621837,70.76990337775433,5500
2016-03-16,67.75103759765625,71.11690650713676,66.97029446821848,71.11690650713676,74575
2016-03-17,68.54911041259766,69.36455376720987,67.49077734570284,69.36455376720987,11537
2016-03-18,68.04596710205078,69.10430672908532,66.27628542349883,69.10430672908532,10642
2016-03-21,69.24311065673828,70.09325449471838,67.31728015346896,68.18477089415394,7055
2016-03-22,70.24940490722656,71.06484172400029,67.83777502635269,70.33615265984982,98667
2016-03-23,78.9590072631836,80.85013741346393,69.39926185479456,69.74625948775441,115890
2016-03-28,76.73822784423828,79.11515054985449,76.33918290960409,78.9590019564386,27577
2016-03-29,74.56948852539062,78.71609238672717,73.91019383971691,78.03945080177974,11905
2016-03-30,74.53480529785156,75.21144703884809,72.86922460948634,74.274562038161,12737
2016-03-31,74.22251892089844,75.81870561062834,73.56323060541223,73.97962252904243,13242
2016-04-01,75.54109954833984,75.64519420729911,74.27456378970942,74.27456378970942,3270
2016-04-04,75.85338592529297,77.17196882502387,72.55691874832293,72.55691874832293,2717
2016-04-05,75.80133819580078,76.32183793260243,74.60420336170098,75.2981985984838,6490
2016-04-06,75.14205169677734,75.64519130544814,73.45911751158101,75.50639622601699,19257
2016-04-07,73.51116180419922,75.1246950738516,73.0427160209038,75.1246950738516,9725
2016-04-08,72.81717681884766,73.49381855554755,71.862931684087,73.49381855554755,14875
2016-04-11,73.42440032958984,73.91019292437109,72.69571143741797,73.23355134780357,11305
2016-04-12,73.91020965576172,74.17045952955289,72.86922339745547,73.23356792601973,5682
2016-04-13,74.27456665039062,74.77770629774093,73.56322444024391,74.51746302189004,9230
2016-04-18,74.3613052368164,76.33918301041022,73.56321536649415,75.64518779021674,22875
2016-04-20,87.92884063720703,89.23007643201365,74.77768102751622,75.12467856315016,316845
2016-04-21,90.06287384033203,92.89089504990227,87.66859793082475,91.95400361334359,177580
2016-04-22,91.06918334960938,92.17957046898037,87.63391409871507,89.52504422965295,42920
2016-04-25,93.86250305175781,95.18109279008098,89.85469974291343,89.85469974291343,76117
2016-04-26,96.77725982666016,100.21252218501635,91.31207241863251,91.31207241863251,87822
2016-04-27,96.27410888671875,97.47124352197044,91.95400282310962,96.77724840046257,37287
2016-04-28,98.33875274658203,102.31186200221,97.93970779255898,98.89394630160795,167890
2016-04-29,98.73780059814453,101.09737658546292,97.2110149678039,98.19995393036685,32695
2016-05-02,97.4365463256836,99.25827530684023,97.15894959158761,98.89393083429454,17842
2016-05-03,98.1825942993164,99.18888003497433,96.11796888726701,96.11796888726701,36502
2016-05-04,96.96810150146484,98.11318886760753,96.46495534795851,97.50594807436076,22702
2016-05-05,95.9097671508789,97.50595343846892,93.72369355649947,93.72369355649947,10445
2016-05-06,97.54066467285156,102.71090888777849,95.37193773948812,95.37193773948812,37987
2016-05-09,100.871826171875,103.89069697840486,97.54066477556697,97.67945985786511,40300
2016-05-10,101.0279769897461,103.23140439885762,98.89395043251906,103.23140439885762,9472
2016-05-11,99.58794403076172,101.32292558796364,98.89394876050919,100.40338086211462,42407
2016-05-12,100.09107971191406,100.62892635610704,98.92864529119812,99.91758421039587,13107
2016-05-13,100.19517517089844,101.84340881341282,98.98068687544422,100.28192291662471,17205
2016-05-16,104.02947998046875,109.94576610915922,100.28192053558604,100.28192053558604,158240
2016-05-17,101.2708511352539,105.79915314160277,98.91127563628069,103.7518747891659,79182
2016-05-18,99.62263488769531,101.63521978814576,98.89394583209432,100.54217958631507,31395
2016-05-19,99.57058715820312,103.02320325295933,99.13684178349868,99.57058715820312,26030
2016-05-20,98.04379272460938,100.10842475738994,97.59270048779658,99.57057815873401,20675
2016-05-23,97.95704650878906,98.87659113492316,96.84665949153829,98.19994284150908,12717
2016-05-24,96.69051361083984,97.69680600991664,95.59747346456686,97.22836023294249,12682
2016-05-25,95.5627670288086,98.52958327239126,95.25046988543905,96.81194898385877,23375
2016-05-26,96.58639526367188,98.13053401179961,94.90346808668697,95.77095864210746,9545
2016-05-27,98.40813446044922,99.587922190081,95.42396471862439,95.77096227765043,30852
2016-05-30,100.8891830444336,101.42702310654217,97.78356438101925,97.78356438101925,18530
2016-05-31,113.62391662597656,115.65385471757666,102.27714445376454,102.27714445376454,413507
2016-06-01,121.04965209960938,127.65994054298027,113.12078726127677,113.12078726127677,566617
2016-06-02,122.35089111328125,123.89503684584757,115.75796927146989,120.40772028013448,146062
2016-06-03,123.40924835205078,127.6946554355014,122.02127088022274,122.48971013321037,116435
2016-06-06,130.9910888671875,138.03510874795992,123.87766814561228,124.67575795955906,431182
2016-06-07,132.06680297851562,136.71655415448893,129.2214342388605,131.164605141927,172787
2016-06-08,129.56842041015625,134.30492578277062,128.7356234565501,132.24029353870046,69625
2016-06-09,126.1504898071289,130.4358957724612,125.28299914975335,129.950103122228,35552
2016-06-10,121.62220764160156,126.61896312649019,120.58122132786949,126.61896312649019,51975
