date,Close,High,Low,Open,Volume
,ANIKINDS.NS,ANIKINDS.NS,ANIKINDS.NS,ANIKINDS.NS,ANIKINDS.NS
2016-03-15,33.400001525878906,33.400001525878906,33.400001525878906,33.400001525878906,300
2016-03-16,35.04999923706055,35.04999923706055,35.0,35.04999923706055,2067
2016-03-17,36.54999923706055,36.79999923706055,33.5,33.5,20943
2016-03-18,34.75,36.25,34.75,35.45000076293945,9778
2016-03-21,33.099998474121094,34.5,33.099998474121094,34.5,4135
2016-03-22,31.450000762939453,34.70000076293945,31.450000762939453,31.600000381469727,6272
2016-03-23,32.0,33.0,31.450000762939453,33.0,12500
2016-03-28,33.599998474121094,33.599998474121094,33.599998474121094,33.599998474121094,3815
2016-03-29,31.950000762939453,34.70000076293945,31.950000762939453,34.70000076293945,3620
2016-03-30,31.75,32.29999923706055,30.399999618530273,30.399999618530273,1904
2016-03-31,32.099998474121094,32.5,32.099998474121094,32.5,260
2016-04-01,32.0,33.5,30.700000762939453,33.5,1030
2016-04-04,33.45000076293945,33.45000076293945,30.5,30.5,970
2016-04-05,31.850000381469727,33.0,31.850000381469727,33.0,650
2016-04-06,31.5,32.0,31.200000762939453,31.899999618530273,1590
2016-04-07,31.100000381469727,31.100000381469727,31.100000381469727,31.100000381469727,5
2016-04-08,32.0,32.099998474121094,32.0,32.0,1326
2016-04-11,32.0,32.599998474121094,31.0,31.0,2105
2016-04-12,32.0,32.0,32.0,32.0,2000
2016-04-13,31.399999618530273,32.0,31.399999618530273,32.0,70
2016-04-18,30.450000762939453,31.399999618530273,30.0,31.200000762939453,3850
2016-04-20,31.950000762939453,31.950000762939453,31.950000762939453,31.950000762939453,413
2016-04-21,33.5,33.5,33.5,33.5,1319
2016-04-22,35.150001525878906,35.150001525878906,34.95000076293945,35.150001525878906,9850
2016-04-25,33.5,35.79999923706055,33.400001525878906,35.150001525878906,2200
2016-04-26,34.0,35.0,33.400001525878906,33.400001525878906,2650
2016-04-27,34.0,34.0,32.900001525878906,33.45000076293945,1500
2016-04-28,34.0,34.0,34.0,34.0,0
2016-04-29,34.0,34.0,34.0,34.0,0
