date,Close,High,Low,Open,Volume
,AARTIIND.NS,AARTIIND.NS,AARTIIND.NS,AARTIIND.NS,AARTIIND.NS
2016-03-15,116.21843719482422,116.78089510654844,114.83572478930041,114.83572478930041,90965
2016-03-16,114.34357452392578,116.67544353302729,113.9100111981522,116.3590604788491,48589
2016-03-17,110.75786590576172,115.19896421533096,110.39461081424778,114.99975411359182,105994
2016-03-18,110.81648254394531,111.90624804304332,108.74240275382739,111.90624804304332,32712
2016-03-21,111.3203353881836,112.9842877340656,109.21111276756909,109.21111276756909,143291
2016-03-22,110.4231948852539,113.58759294260786,109.82102154673596,112.89095188213787,42025
2016-03-23,110.1988525390625,116.89367105206301,108.94726832588108,110.98995388675074,48499
2016-03-28,111.3677978515625,113.1152988257443,110.04536828894955,112.40685388759685,114648
2016-03-29,119.27877044677734,121.61664058754886,109.5730489359454,111.69839081989487,320509
2016-03-30,124.36780548095703,126.81194028547529,119.49133229009888,120.4359206515616,636455
2016-03-31,121.7229232788086,126.09167567141772,120.5185691201095,124.56852166440218,105994
2016-04-01,123.78921508789062,124.45042236058886,122.56123859932832,122.78557810514849,46490
2016-04-04,124.79285430908203,126.10347987662415,121.77013947634022,124.41501310137271,117080
2016-04-05,119.29058074951172,125.61937659558367,117.73200057109591,124.92272815021722,98302
2016-04-06,121.48677825927734,127.52038246045109,119.68023592409516,127.52038246045109,161567
2016-04-07,123.48223114013672,124.45043448290164,122.19522054579842,122.67932592441439,68404
2016-04-08,123.24606323242188,124.43861335153335,122.08893943165657,123.48221397317641,26992
2016-04-11,121.32146453857422,123.26968979520845,120.71928380076,122.32509415862015,43169
2016-04-12,124.24969482421875,124.75741518774973,120.66023337714653,120.66023337714653,73211
2016-04-13,124.40320587158203,125.51309214550163,123.978134524524,125.15887343741947,68668
2016-04-18,127.79193878173828,128.86642848190525,122.98631885353117,125.15888367276567,200951
2016-04-20,129.22064208984375,130.94452038206526,128.0989371095983,130.27150925706442,145069
2016-04-21,128.71290588378906,130.56668550871788,127.99266465395496,130.09438402281677,188086
2016-04-22,129.16162109375,130.4722468124126,126.859162090488,130.4722468124126,39992
2016-04-25,123.82462310791016,128.70109489918542,123.45859318391798,127.79191829660132,63664
2016-04-26,124.6629867553711,127.40230627240929,123.63573452201423,124.88733371399822,71474
2016-04-27,124.26151275634766,125.94997213551503,122.9508871745367,125.7256400376949,30107
2016-04-28,126.52852630615234,127.00082777808727,123.51763037319755,124.88730464180883,87483
2016-04-29,125.64300537109375,126.50495207792491,123.97816077872656,126.02084664849212,48173
2016-05-02,127.2605972290039,127.52037047560184,123.9663275411629,123.9899426168112,56075
2016-05-03,125.64300537109375,128.70113225939969,125.17070377434578,126.57578990296935,210770
2016-05-04,126.03263092041016,127.52037330479496,124.50947704346692,126.12709122509914,45968
2016-05-05,124.54488372802734,126.56396154110877,124.00174441149998,126.43407491994233,96409
2016-05-06,125.31236267089844,130.8972794508363,124.2142728569126,124.2142728569126,979619
2016-05-09,123.55306243896484,125.50128756517041,122.79738746317803,125.50128756517041,275632
2016-05-10,121.2624282836914,125.09985239072363,120.31783260704043,123.97814734172154,79697
2016-05-11,118.8891372680664,120.43590627148957,117.3659759271167,118.07442082085913,973829
2016-05-12,123.17523193359375,124.09621251217565,118.07441984350939,120.55398065831706,1321628
2016-05-13,123.47042083740234,123.97814126676633,120.49494348958076,122.08895000603518,68178
2016-05-16,121.22698974609375,123.50582579826224,120.9318050351488,123.50582579826224,56091
2016-05-17,120.54216766357422,123.50583361912008,119.56214576039798,121.15615219779818,75010
2016-05-18,119.76289367675781,121.59304369479223,118.98360351330658,119.30240336067597,63491
2016-05-19,120.94361114501953,121.58121814030565,118.78285041938132,118.78285041938132,58091
2016-05-20,119.79827880859375,121.38047376750212,119.49129029407527,120.94359865271954,37474
2016-05-23,118.36959075927734,119.79829161363799,118.09802111568908,119.79829161363799,35210
2016-05-24,119.57395935058594,120.67204923558342,117.12981758152296,117.53127386354123,45622
2016-05-25,120.43589782714844,121.53399512064654,119.52672855039302,119.9636037359239,45457
2016-05-26,121.0380859375,123.3877675357584,120.09349028285106,120.09349028285106,84956
2016-05-27,121.90001678466797,122.78557092587427,120.9554212520351,121.04988154674496,53914
2016-05-30,122.18341064453125,123.03354597273763,120.90820394498837,121.86460340879556,59626
2016-05-31,122.64390563964844,123.26969406092765,121.39231396815623,122.69112837936868,40116
2016-06-01,122.49040985107422,123.74200158305389,121.71111968379151,121.97088554437484,29206
2016-06-02,120.69566345214844,123.49403133249135,118.54671384827067,122.49039434182053,82536
2016-06-03,120.14070892333984,121.35687413658222,119.7392600719029,120.67204439156669,88590
2016-06-06,121.45133209228516,122.07712784630323,119.01900171270724,119.01900171270724,60478
2016-06-07,121.19159698486328,123.24608657514884,121.09713667067075,122.73836609359763,49597
2016-06-08,120.12891387939453,122.32509372185588,119.72745758412958,120.51855892933015,214268
2016-06-09,117.70838928222656,121.1325457355186,117.20066884194324,121.10893065888992,135649
2016-06-10,117.8028564453125,118.78287106074328,116.9291059736624,118.4404561369309,45519
2016-06-13,117.89730834960938,119.01901335306601,116.99994286395072,117.14163332186524,41420
2016-06-14,117.69657897949219,119.49131740318218,116.94090393578772,118.77106126747108,42959
2016-06-15,118.53490447998047,119.12527395598046,117.5903088697006,118.23971974198048,34725
2016-06-16,118.46407318115234,119.97542336950562,117.62574160535912,118.54672966276894,366885
2016-06-17,117.43682861328125,120.1997705472992,116.90549305562647,119.36143896993109,58532
2016-06-20,118.03901672363281,119.3968726963774,114.53220330861319,117.10622477468188,72894
2016-06-21,118.34597778320312,120.11709353450183,116.89366182911293,116.89366182911293,55495
2016-06-22,118.9127426147461,119.25515749512842,117.64934722351951,119.25515749512842,39066
2016-06-23,118.20429992675781,119.25516714238991,117.3659758178575,118.06260946524786,38688
2016-06-24,117.6257095336914,118.2633164765107,113.59937313024125,115.71291094862944,87919
2016-06-27,119.43226623535156,120.19975246192446,117.36596571896244,117.62572412824596,47815
2016-06-28,117.89730834960938,119.70384315185288,117.35416159427037,119.26696794718309,60141
2016-06-29,123.82462310791016,127.4495034455914,117.90909551988119,117.90909551988119,246145
2016-06-30,122.92729949951172,126.33964533930607,122.56126945120278,124.23792537346353,66775
2016-07-01,124.30874633789062,124.92273090957809,122.91547165978186,122.91547165978186,77203
2016-07-04,126.6466293334961,128.46496804771573,124.45043455239531,124.91093226837688,100944
2016-07-05,127.08351135253906,128.7011257028234,126.33963266832343,127.5203866000408,258792
2016-07-07,126.91815948486328,129.17338768147312,126.41044657154931,128.70108625355533,341370
2016-07-08,126.06806182861328,127.50857411306349,123.24607865952488,127.50857411306349,123616
2016-07-11,126.80010986328125,128.9372555972357,125.15887328582765,126.10347627814585,391651
2016-07-12,125.99718475341797,127.75650394391093,125.39501152757245,126.3986483995792,86689
2016-07-13,126.07987976074219,126.81193981612358,124.92274827125486,125.89095912336178,25181
2016-07-14,127.42591094970703,128.22880869771075,124.00174720322931,124.00174720322931,63705
2016-07-15,126.19794464111328,127.52037408592633,125.15888128316968,127.50857025500122,40144
2016-07-18,125.28875732421875,126.9181752090117,124.6865692217847,126.20973780829549,1086614
2016-07-19,123.65933990478516,126.10348927766712,122.7974007071401,125.92637249111608,112006
2016-07-20,125.2651596069336,126.09167995717038,122.82102488194433,123.32874537302892,328378
2016-07-21,125.66659545898438,127.5085563823682,124.53307191909789,126.06804429822832,641616
2016-07-22,130.2478790283203,133.09347696065413,125.74924071500219,126.22154220354975,554260
2016-07-25,132.3023681640625,134.35687222328687,128.91364576575714,129.8818564021107,783339
2016-07-26,131.3105926513672,133.42413137801705,130.69660051665022,133.37690121380805,571293
2016-07-27,131.48768615722656,132.9518061591311,129.74018522032094,131.53491631306008,229647
2016-07-28,131.60572814941406,133.88456418230234,130.4367931450183,131.72381093015193,267537
2016-07-29,131.0626220703125,133.4241151648664,130.11801890091687,131.99540657838932,258121
2016-08-01,132.90457153320312,133.4241032298979,130.11800726168315,131.98359093989293,166699
2016-08-02,127.95724487304688,133.60119601667137,125.86732922731872,133.60119601667137,130509
2016-08-03,131.2042999267578,132.18431449904858,125.53672594228529,126.81192526938814,251516
2016-08-04,131.93637084960938,135.72655765177916,129.8818812266393,131.0744241761236,353707
2016-08-05,132.3023681640625,133.89637456505426,131.29874603779268,131.29874603779268,104874
2016-08-08,134.1915740966797,135.72654668827101,132.47949954916658,132.72745415060407,252269
2016-08-09,135.49041748046875,140.6856907640408,134.15618395288212,134.60486307312874,857863
2016-08-10,137.19064331054688,139.09163815100183,134.65204891351763,135.80918007612445,475735
2016-08-11,138.78466796875,141.63026610555403,135.54942478312935,136.7301785893412,608158
2016-08-12,138.65476989746094,140.4258930461133,136.96631804458576,139.31599197435844,215042
2016-08-16,137.98178100585938,139.07986359538947,136.95452140684372,139.07986359538947,77026
2016-08-17,141.11074829101562,141.21701243677887,136.54127139171845,138.14708189695943,289072
2016-08-18,142.197021484375,144.75923885869952,139.83554339063753,140.74472016777216,391404
2016-08-19,140.28421020507812,143.11800443073943,139.5757579414296,142.3741258466753,94681
2016-08-22,141.53579711914062,142.38592497853244,138.44224458002634,140.98083915702932,122410
2016-08-23,137.21429443359375,141.61847310239276,136.73018904326713,140.50857185416095,141229
2016-08-24,142.232421875,142.81098746142146,135.78555878982635,137.63932350067688,412507
2016-08-25,140.17794799804688,143.97993812618068,139.42226557310948,142.64570488081682,181588
2016-08-26,143.0471649169922,144.31056044807116,139.1743218448446,139.32781614215438,131324
2016-08-29,145.55032348632812,146.17611922932335,143.46040800946665,144.7592148137125,225416
2016-08-30,148.24241638183594,149.95449072928852,145.5267050857026,146.40045541873798,323505
2016-08-31,146.29417419433594,148.99808134456683,145.3495713344604,148.7737344581138,127072
2016-09-01,145.47947692871094,147.604818811985,145.00717543710954,147.58121115187106,48490
2016-09-02,145.7392578125,147.59302272816277,145.231529975148,145.715635322214,65927
2016-09-06,146.81373596191406,148.77376505587242,145.62117831328476,148.77376505587242,99158
2016-09-07,146.42410278320312,147.77014000111836,146.17614816861519,146.40048029046713,89853
2016-09-08,146.94358825683594,148.7619414802615,144.08618664068962,144.08618664068962,117319
2016-09-09,143.4722137451172,148.5021874150319,143.10617639232186,146.41225708147323,147987
2016-09-12,140.768310546875,143.5784821828435,139.85913388137172,139.85913388137172,81586
2016-09-14,140.7565155029297,142.82280871022408,140.0834895415809,142.31509569597605,96109
2016-09-15,140.59120178222656,141.68929910716386,139.80010785924435,140.72108840724346,92664
2016-09-16,138.93814086914062,143.12979028532584,136.50581064616026,141.9372328318593,469550
2016-09-19,141.02806091308594,141.8073509165374,139.3396091248954,139.3396091248954,68223
2016-09-20,146.3414306640625,147.12072074918848,140.8863852392477,140.8863852392477,395190
2016-09-21,145.75106811523438,148.53761752780312,144.8064650405103,147.8291800506937,288381
2016-09-22,146.48309326171875,148.2423975340035,145.5503090688704,148.2423975340035,180675
2016-09-23,147.7819366455078,148.77375495609914,146.53034509819412,147.35686529999768,421437
2016-09-26,147.84097290039062,149.48220949911382,146.91999238541112,149.23425491765002,158748
2016-09-27,144.05079650878906,148.76196353494484,142.94089531739627,148.5258127677407,224634
2016-09-28,143.6493377685547,147.34507886721684,143.3423491750167,144.7592389984135,124509
2016-09-29,143.07080078125,145.70385623157316,137.60395058035346,145.20794696962687,546049
